id,predicted,actual
64,2,2
64,2,2
64,2,2
64,2,2
64,2,2
64,2,2
64,2,2
1255,2,2
1255,2,2
1255,2,2
1255,2,2
1255,2,2
1255,2,2
1255,0,0
1255,2,2
1255,1,1
1255,2,2
1255,2,2
1255,2,2
1249,2,2
1249,2,2
1249,2,2
1249,2,2
1249,2,2
1249,2,2
1249,0,0
1249,2,2
1249,2,2
1249,2,2
1249,2,2
1249,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
1150,2,2
286,2,2
286,0,0
286,2,2
286,2,2
286,2,2
286,2,2
286,2,2
286,2,2
286,2,2
286,2,2
286,2,2
286,2,2
798,2,2
798,2,2
798,2,2
798,2,2
798,2,2
798,2,2
798,2,2
798,2,2
798,2,2
798,2,2
798,2,2
798,0,2
772,2,2
772,2,2
772,2,2
772,2,2
772,2,2
772,2,2
772,2,2
772,2,2
772,2,2
772,2,2
772,2,2
772,0,2
918,2,2
918,0,0
918,2,2
918,2,2
918,2,2
918,2,2
918,2,2
918,2,2
918,2,2
918,2,2
918,2,2
918,2,2
1018,2,2
1018,0,0
1018,2,2
1018,2,2
1018,2,2
1018,2,2
1018,2,2
1018,2,2
1018,2,2
1018,2,2
1018,2,2
1018,2,2
154,2,2
154,2,2
154,2,2
154,2,2
154,2,2
154,2,2
154,2,2
154,2,2
154,2,2
154,2,2
154,2,2
154,2,2
916,2,2
916,2,2
916,2,2
916,2,2
916,2,2
916,2,2
916,2,2
916,2,2
916,0,0
916,2,2
916,2,2
916,2,2
467,2,2
467,2,2
467,2,2
467,2,2
467,0,0
467,2,2
467,2,2
467,2,2
467,2,2
467,2,2
467,2,2
467,2,2
738,2,2
738,2,2
738,2,2
738,2,2
738,2,2
738,2,2
738,2,2
738,1,1
738,2,2
738,2,2
738,0,0
738,2,2
807,2,2
807,0,0
807,2,2
807,2,2
807,2,2
807,0,2
807,2,2
807,2,2
807,2,2
807,2,2
807,2,2
807,2,2
823,2,2
823,2,2
823,2,2
823,2,2
823,2,2
823,2,2
823,2,2
823,2,2
823,1,1
823,2,2
823,2,2
823,2,2
240,2,2
240,2,2
240,2,2
240,2,2
240,2,2
240,2,2
240,1,1
240,2,2
240,2,2
240,2,2
240,2,2
240,2,2
1217,2,2
1217,0,0
1217,2,2
1217,2,2
1217,2,2
1217,0,0
1217,2,2
1217,2,2
1217,2,2
1217,0,0
1217,2,2
1217,2,2
907,2,2
907,2,2
907,0,0
907,2,2
907,2,2
907,2,2
907,2,2
907,2,2
907,2,2
907,2,2
907,2,2
907,0,0
546,2,2
546,2,0
546,2,2
546,2,2
546,2,2
546,2,2
546,2,2
546,2,2
546,2,2
546,2,2
546,2,2
546,2,2
1243,2,2
1243,2,2
1243,0,0
1243,2,2
1243,2,2
1243,2,2
1243,2,2
1243,2,2
1243,2,2
1243,2,2
1243,2,2
1243,2,2
431,2,2
431,2,2
431,2,2
431,2,2
431,2,2
431,2,2
431,2,2
431,2,2
431,2,2
431,2,2
431,2,2
431,2,2
65,2,2
65,2,2
65,2,2
65,2,2
65,2,2
65,2,2
65,2,2
65,2,2
65,2,2
65,2,2
65,2,2
65,2,2
1238,2,2
1238,2,2
1238,2,2
1238,2,2
1238,2,2
1238,2,2
1238,2,2
1238,2,2
1238,2,2
1238,0,0
1238,2,2
1238,2,2
1059,2,2
1059,0,2
1059,2,2
1059,2,0
1059,2,2
1059,2,2
1059,2,2
1059,2,2
1059,2,2
1059,2,2
1059,2,2
1059,2,2
755,2,2
755,0,0
755,2,2
755,2,2
755,2,2
755,2,2
755,2,2
755,2,2
755,2,2
755,2,2
755,2,2
755,2,2
421,2,2
421,2,2
421,2,2
421,2,2
421,2,0
421,2,2
421,2,2
421,2,2
421,2,2
421,2,2
421,2,2
421,2,2
414,2,2
414,0,0
414,2,2
414,2,2
414,2,2
414,2,2
414,1,1
414,2,2
414,2,2
414,2,2
414,2,2
414,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
1098,2,2
589,2,2
589,0,2
589,2,2
589,2,2
589,2,2
589,2,2
589,2,2
589,2,2
589,1,1
589,2,2
589,2,2
589,2,2
294,2,2
294,0,0
294,2,2
294,2,2
294,2,2
294,2,2
294,2,2
294,2,2
294,2,2
294,2,2
294,2,2
294,2,2
133,2,2
133,2,2
133,2,2
133,2,2
133,2,2
133,2,2
133,0,0
133,2,2
133,2,2
133,2,2
133,2,2
133,2,2
320,2,2
320,0,0
320,2,2
320,2,2
320,2,2
320,2,2
320,2,2
320,2,2
320,2,2
320,2,2
320,2,2
320,2,2
202,2,2
202,0,0
202,2,2
202,2,2
202,2,2
202,2,2
202,1,1
202,2,2
202,2,2
202,2,2
202,2,2
202,2,2
1138,2,2
1138,1,2
1138,2,2
1138,2,2
1138,2,2
1138,2,2
1138,0,0
1138,2,2
1138,2,2
1138,2,2
1138,2,2
1138,2,2
223,2,2
223,2,2
223,2,2
223,2,2
223,2,2
223,2,2
223,0,0
223,2,2
223,2,2
223,2,2
223,2,2
223,0,0
800,2,2
800,2,2
800,2,2
800,2,2
800,2,2
800,2,2
800,0,0
800,2,2
800,0,0
800,2,2
800,2,2
800,2,2
1171,2,2
1171,2,0
1171,2,2
1171,2,2
1171,2,2
1171,2,2
1171,0,0
1171,2,2
1171,2,2
1171,2,2
1171,2,2
1171,1,1
187,2,2
187,0,1
187,2,2
187,2,2
187,2,2
187,2,2
187,1,1
187,2,2
187,2,2
187,2,2
187,2,2
187,2,2
646,2,2
646,2,2
646,2,2
646,2,2
646,2,2
646,2,2
646,2,2
646,2,2
646,2,2
646,2,2
646,2,2
646,2,2
219,2,2
219,2,2
219,2,2
219,2,2
219,2,2
219,2,2
219,2,2
219,2,2
219,2,2
219,2,2
219,2,2
219,0,0
29,2,2
29,2,0
29,2,2
29,2,2
29,2,2
29,2,2
29,2,2
29,2,2
29,2,2
29,2,2
29,2,2
29,2,2
983,2,2
983,2,2
983,2,2
983,2,2
983,2,2
983,2,2
983,2,2
983,2,2
983,2,2
983,2,2
983,0,0
983,2,2
846,2,2
846,0,0
846,2,2
846,2,2
846,2,2
846,2,2
846,2,2
846,2,2
846,2,2
846,0,0
846,2,2
846,2,2
822,2,2
822,2,2
822,2,2
822,2,2
822,2,2
822,2,2
822,2,2
822,1,1
822,2,2
822,2,2
822,2,2
822,1,1
257,2,2
257,2,2
257,2,2
257,2,2
257,2,2
257,2,2
257,2,2
257,2,2
257,2,2
257,2,2
257,2,2
257,2,2
209,2,2
209,0,0
209,2,2
209,2,2
209,2,2
209,2,2
209,2,2
209,2,2
209,2,2
209,2,2
209,2,2
209,2,2
184,2,2
184,2,2
184,2,2
184,2,2
184,2,2
184,2,2
184,2,2
184,2,2
184,2,2
184,2,2
184,2,2
184,0,0
725,2,2
725,2,2
725,0,0
725,2,2
725,2,2
725,2,2
725,2,2
725,2,2
725,2,2
725,0,0
725,2,2
725,0,0
1088,2,2
1088,2,2
1088,2,2
1088,2,2
1088,2,2
1088,2,2
1088,2,2
1088,2,2
1088,2,2
1088,2,2
1088,2,2
1088,1,1
864,2,2
864,2,0
864,2,2
864,2,2
864,2,2
864,2,2
864,2,2
864,2,2
864,2,2
864,2,2
864,2,2
864,2,2
862,2,2
862,2,2
862,2,2
862,2,2
862,2,2
862,2,2
862,2,2
862,2,2
862,2,2
862,2,2
862,2,2
862,2,2
129,2,2
129,2,2
129,2,2
129,2,2
129,2,2
129,2,2
129,2,2
129,2,2
129,2,2
129,2,2
129,2,2
129,2,2
175,2,2
175,2,2
175,2,2
175,2,2
175,2,2
175,2,2
175,2,2
175,1,1
175,2,2
175,2,2
175,2,2
175,2,2
561,2,2
561,2,2
561,2,2
561,2,2
561,2,2
561,2,2
561,2,2
561,2,2
561,2,2
561,2,2
561,2,2
561,0,0
999,2,2
999,2,2
999,2,2
999,2,2
999,2,2
999,2,2
999,2,2
999,2,2
999,2,2
999,2,2
999,2,2
999,2,2
687,2,2
687,2,0
687,2,2
687,2,2
687,2,2
687,2,2
687,2,2
687,2,2
687,2,2
687,2,2
687,2,2
687,0,0
97,2,2
97,2,2
97,2,2
97,2,2
97,2,2
97,2,2
97,2,2
97,2,2
97,2,2
97,2,2
97,2,2
97,0,1
852,2,2
852,0,0
852,2,2
852,2,2
852,2,2
852,2,2
852,2,2
852,2,2
852,2,2
852,2,2
852,2,2
852,2,2
420,2,2
420,2,2
420,2,2
420,2,2
420,0,0
420,2,2
420,2,2
420,2,2
420,2,2
420,2,2
420,2,2
420,2,2
67,2,2
67,1,1
67,2,2
67,2,2
67,2,2
67,2,2
67,2,2
67,2,2
67,2,2
67,2,2
67,2,2
67,2,2
676,2,2
676,2,2
676,2,2
676,2,2
676,2,2
676,2,2
676,2,2
676,2,2
676,2,2
676,2,2
676,2,2
676,2,2
915,2,2
915,2,2
915,2,2
915,2,2
915,2,2
915,2,2
915,2,2
915,2,2
915,2,2
915,2,2
915,2,2
915,2,2
603,2,2
603,2,2
603,2,2
603,2,2
603,2,2
603,2,2
603,2,2
603,2,2
603,2,2
603,2,2
603,2,2
603,2,2
471,2,2
471,2,2
471,2,2
471,2,2
471,2,2
471,2,2
471,0,0
471,2,2
471,2,2
471,2,2
471,2,2
471,2,2
741,2,2
741,0,0
741,2,2
741,2,2
741,2,2
741,2,2
741,1,2
741,2,2
741,2,2
741,2,2
741,2,2
741,2,2
58,2,2
58,2,2
58,2,2
58,2,2
58,2,2
58,2,2
58,2,2
58,2,2
58,0,0
58,2,2
58,2,2
58,0,0
1228,2,2
1228,2,2
1228,2,2
1228,2,2
1228,2,2
1228,2,2
1228,2,2
1228,2,2
1228,2,2
1228,2,2
1228,2,2
1228,1,1
1174,2,2
1174,0,2
1174,2,2
1174,2,2
1174,2,2
1174,2,2
1174,2,2
1174,2,2
1174,2,2
1174,2,2
1174,2,2
1174,2,0
851,2,2
851,0,0
851,2,2
851,2,2
851,2,2
851,2,2
851,2,2
851,2,2
851,2,2
851,2,2
851,2,2
851,2,2
81,2,2
81,0,0
81,2,2
81,2,2
81,2,2
81,0,0
81,2,2
81,2,2
81,2,2
81,2,2
81,2,2
81,0,2
318,2,2
318,2,2
318,2,2
318,2,2
318,2,2
318,2,2
318,2,2
318,2,2
318,2,2
318,2,2
318,2,2
318,2,2
1038,2,2
1038,2,2
1038,2,2
1038,2,2
1038,2,2
1038,2,2
1038,2,2
1038,2,2
1038,2,2
1038,2,2
1038,2,2
1038,0,0
1312,2,2
1312,0,0
1312,2,2
1312,2,2
1312,2,2
1312,2,2
1312,1,1
1312,2,2
1312,2,2
1312,2,2
1312,2,2
1312,2,2
990,2,2
990,0,2
990,2,2
990,2,2
990,2,2
990,2,2
990,1,2
990,2,2
990,2,2
990,2,2
990,2,2
990,0,2
715,2,2
715,2,2
715,2,2
715,2,2
715,2,2
715,2,2
715,2,2
715,2,2
715,2,2
715,2,2
715,2,2
715,1,2
892,2,2
892,2,2
892,2,2
892,2,2
892,2,2
892,2,2
892,2,2
892,2,2
892,2,2
892,2,2
892,2,2
892,2,2
69,2,2
69,2,2
69,2,2
69,2,2
69,2,2
69,2,2
69,2,2
69,2,2
69,2,2
69,2,2
69,2,2
69,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
1145,2,2
982,2,2
982,2,2
982,2,2
982,2,2
982,0,0
982,2,2
982,2,2
982,2,2
982,2,2
982,0,0
982,2,2
982,2,2
634,2,2
634,2,2
634,2,2
634,2,2
634,2,2
634,2,2
634,2,2
634,2,2
634,1,1
634,2,2
634,2,2
634,2,2
1272,2,2
1272,0,0
1272,2,2
1272,2,2
1272,2,2
1272,2,2
1272,2,2
1272,2,2
1272,2,2
1272,2,2
1272,2,2
1272,2,2
445,2,2
445,2,2
445,2,2
445,2,2
445,2,2
445,2,2
445,2,2
445,2,2
445,0,0
445,2,2
445,2,2
445,2,2
1474,2,2
1474,0,0
1474,2,2
1474,2,2
1474,2,2
1474,2,2
1474,1,1
1474,2,2
1474,2,2
1474,2,2
1474,2,2
1474,2,2
662,2,2
662,2,2
662,2,2
662,2,2
662,1,0
662,2,2
662,2,2
662,2,2
662,2,2
662,2,2
662,2,2
662,2,2
1469,2,2
1469,2,2
1469,2,2
1469,2,2
1469,2,2
1469,0,0
1469,2,2
1469,2,2
1469,2,2
1469,2,2
1469,2,2
1469,2,2
1366,2,2
1366,0,0
1366,2,2
1366,2,2
1366,2,2
1366,2,2
1366,2,2
1366,2,2
1366,2,2
1366,2,2
1366,2,2
1366,2,2
1303,2,2
1303,0,0
1303,2,2
1303,2,2
1303,2,2
1303,2,2
1303,2,2
1303,2,2
1303,2,2
1303,2,2
1303,2,2
1303,2,2
1345,2,2
1345,2,2
1345,2,2
1345,2,2
1345,2,2
1345,2,2
1345,2,2
1345,2,2
1345,2,2
1345,0,0
1345,2,2
1345,2,2
1432,2,2
1432,2,2
1432,2,2
1432,0,0
1432,2,2
1432,2,2
1432,2,2
1432,2,2
1432,2,2
1432,2,2
1432,2,2
1432,2,2
1415,2,2
1415,0,0
1415,2,2
1415,2,2
1415,2,2
1415,0,0
1415,1,1
1415,2,2
1415,2,2
1415,2,2
1415,2,2
1415,2,2
1307,2,2
1307,2,2
1307,2,2
1307,2,2
1307,2,2
1307,2,2
1307,2,2
1307,2,2
1307,1,1
1307,2,2
1307,2,2
1307,2,2
1417,2,2
1417,2,2
1417,2,2
1417,2,2
1417,0,0
1417,2,2
1417,2,2
1417,2,2
1417,2,2
1417,2,2
1417,2,2
1417,2,2
1333,2,2
1333,2,2
1333,2,2
1333,2,2
1333,2,2
1333,2,2
1333,1,1
1333,2,2
1333,2,2
1333,2,2
1333,2,2
1333,2,2
1401,2,2
1401,2,2
1401,2,2
1401,0,0
1401,2,2
1401,2,2
1401,2,2
1401,2,2
1401,2,2
1401,2,2
1401,2,2
1401,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,2
1294,2,0
1434,2,2
1434,0,0
1434,2,2
1434,2,2
1434,2,2
1434,2,2
1434,2,2
1434,2,2
1434,2,2
1434,2,2
1434,2,2
1434,0,2
1400,2,2
1400,0,0
1400,2,2
1400,2,2
1400,2,2
1400,2,2
1400,1,1
1400,2,2
1400,2,2
1400,2,2
1400,2,2
1400,2,2
86,2,2
86,2,2
86,2,2
86,2,2
86,0,0
86,2,2
86,2,2
86,2,2
86,2,2
86,2,2
86,2,2
86,2,2
691,2,2
691,2,2
691,2,2
691,2,2
691,2,2
691,2,2
691,2,2
691,2,2
691,2,2
691,2,2
691,2,2
691,2,2
1291,2,2
1291,2,2
1291,2,2
1291,2,2
1291,2,2
1291,2,2
1291,1,1
1291,2,2
1291,2,2
1291,2,2
1291,2,2
1291,2,2
1292,2,2
1292,1,0
1292,2,2
1292,2,2
1292,2,2
1292,2,2
1292,2,2
1292,2,2
1292,2,2
1292,2,2
1292,2,2
1292,2,0
669,2,2
669,2,2
669,2,2
669,2,2
669,2,2
669,2,2
669,2,2
669,2,2
669,2,2
669,2,2
669,2,2
669,2,2
607,2,2
607,2,2
607,2,2
607,2,2
607,2,2
607,2,2
607,2,2
607,2,2
607,1,1
607,2,2
607,2,2
607,2,2
1370,2,2
1370,0,2
1370,2,2
1370,2,2
1370,2,2
1370,2,2
1370,2,0
1370,2,2
1370,2,2
1370,2,2
1370,2,2
1370,2,2
1381,2,2
1381,2,2
1381,2,2
1381,2,2
1381,2,2
1381,2,2
1381,1,1
1381,2,2
1381,2,2
1381,2,2
1381,2,2
1381,2,2
1280,2,2
1280,0,0
1280,2,2
1280,2,2
1280,2,2
1280,2,2
1280,2,2
1280,2,2
1280,2,2
1280,2,2
1280,2,2
1280,2,2
1421,2,2
1421,1,1
1421,2,2
1421,2,2
1421,2,2
1421,2,2
1421,2,2
1421,2,2
1421,2,2
1421,2,2
1421,2,2
1421,2,2
1260,2,2
1260,2,0
1260,2,2
1260,2,2
1260,2,2
1260,2,2
1260,2,2
1260,2,2
1260,2,2
1260,2,2
1260,2,2
1260,1,2
1344,2,2
1344,0,2
1344,2,2
1344,2,2
1344,2,2
1344,2,2
1344,0,0
1344,2,2
1344,2,2
1344,2,2
1344,2,2
1344,2,2
1466,2,2
1466,2,2
1466,2,2
1466,2,2
1466,2,2
1466,2,2
1466,2,1
1466,2,2
1466,2,2
1466,2,2
1466,2,2
1466,2,2
1429,2,2
1429,2,2
1429,2,2
1429,2,2
1429,2,2
1429,2,2
1429,2,2
1429,2,1
1429,2,2
1429,2,2
1429,0,0
1429,2,2
642,2,2
642,2,2
642,2,2
642,2,2
642,2,2
642,2,2
642,2,2
642,2,2
642,2,2
642,2,2
642,2,2
642,2,2
1384,2,2
1384,2,2
1384,2,2
1384,2,2
1384,2,2
1384,2,2
1384,0,0
1384,2,2
1384,2,2
1384,2,2
1384,2,2
1384,0,0
1455,2,2
1455,0,0
1455,2,2
1455,2,2
1455,2,2
1455,2,2
1455,2,2
1455,2,2
1455,2,2
1455,2,2
1455,2,2
1455,2,2
1320,2,2
1320,1,1
1320,2,2
1320,2,2
1320,0,2
1320,2,2
1320,2,2
1320,2,2
1320,2,2
1320,2,2
1320,2,2
1320,2,2
1327,2,2
1327,0,0
1327,2,2
1327,2,2
1327,2,2
1327,2,2
1327,2,2
1327,2,2
1327,2,2
1327,2,2
1327,2,2
1327,2,2
625,2,2
625,1,2
625,2,2
625,2,1
625,2,2
625,2,2
625,2,2
625,2,2
625,2,2
625,2,2
625,2,2
625,2,2
16,2,2
16,2,2
16,2,2
16,2,2
16,2,2
16,0,0
16,2,2
16,2,2
16,2,2
16,2,2
16,2,2
16,2,2
703,2,2
703,2,2
703,2,2
703,2,2
703,2,2
703,2,2
703,2,2
703,2,2
703,2,2
703,2,2
703,2,2
703,2,2
1306,2,2
1306,1,1
1306,2,2
1306,2,2
1306,2,2
1306,2,2
1306,2,2
1306,2,2
1306,2,2
1306,2,2
1306,2,2
1306,2,2
301,2,2
301,2,2
301,2,2
301,2,2
301,2,2
301,2,2
301,2,2
301,2,2
301,2,2
301,2,2
301,2,2
301,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
1236,2,2
239,2,2
239,2,2
239,2,2
239,2,0
239,2,2
239,2,0
239,2,2
239,2,2
239,2,2
239,2,2
239,2,2
239,2,2
354,2,2
354,2,2
354,2,2
354,0,1
354,2,2
354,2,2
354,2,2
354,2,2
354,2,2
354,2,2
354,2,2
354,2,2
1040,0,0
1040,2,2
1040,2,2
1040,2,2
1040,2,2
1040,2,2
1040,2,2
1040,2,2
1040,2,2
1040,2,2
1040,2,2
1040,2,2
1177,2,2
1177,0,2
1177,2,2
1177,2,2
1177,2,2
1177,2,2
1177,2,2
1177,2,2
1177,2,2
1177,2,2
1177,2,2
1177,2,2
388,2,2
388,2,2
388,2,2
388,2,2
388,2,2
388,2,2
388,2,2
388,2,2
388,2,2
388,2,2
388,2,0
388,2,2
350,2,2
350,2,2
350,2,2
350,2,2
350,2,2
350,2,2
350,2,2
350,2,2
350,2,2
350,2,2
350,2,2
350,2,2
144,2,2
144,2,2
144,2,2
144,2,2
144,2,2
144,2,2
144,2,2
144,2,2
144,2,2
144,2,2
144,2,2
144,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1210,2,2
1179,2,2
1179,2,1
1179,2,2
1179,2,2
1179,2,2
1179,2,2
1179,2,2
1179,2,2
1179,2,2
1179,2,2
1179,2,2
1179,2,2
696,2,2
696,2,2
696,2,2
696,2,2
696,2,2
696,2,2
696,1,2
696,2,2
696,2,2
696,2,2
696,2,2
696,2,2
945,2,2
945,0,2
945,2,2
945,2,2
945,2,2
945,2,2
945,2,2
945,2,2
945,2,2
945,2,2
945,2,2
945,2,2
1476,2,2
1476,2,2
1476,2,2
1476,2,2
1476,2,2
1476,2,2
1476,2,2
1476,2,2
1476,2,2
1476,0,0
1476,2,2
1476,2,2
1192,2,2
1192,0,0
1192,2,2
1192,2,2
1192,2,2
1192,2,2
1192,2,2
1192,2,2
1192,2,2
1192,2,2
1192,2,2
1192,2,2
325,2,2
325,2,2
325,2,2
325,2,2
325,2,2
325,2,2
325,2,2
325,2,2
325,2,2
325,2,2
325,2,2
325,2,2
626,2,2
626,2,2
626,2,2
626,2,2
626,2,2
626,2,2
626,2,2
626,2,2
626,1,1
626,2,2
626,2,2
626,2,2
743,2,2
743,2,2
743,2,2
743,2,2
743,2,2
743,2,2
743,2,2
743,2,2
743,2,2
743,2,2
743,2,2
743,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1029,2,2
1471,2,2
1471,2,2
1471,2,2
1471,2,2
1471,2,2
1471,2,2
1471,1,1
1471,2,2
1471,2,2
1471,2,2
1471,2,2
1471,2,2
101,2,2
101,2,2
101,2,2
101,2,2
101,2,2
101,2,2
101,2,2
101,2,2
101,2,2
101,2,2
101,2,2
101,2,2
819,2,2
819,2,2
819,2,2
819,2,2
819,2,2
819,2,2
819,0,2
819,2,2
819,2,2
819,2,2
819,2,2
819,2,2
1406,2,2
1406,2,2
1406,2,2
1406,2,2
1406,2,2
1406,2,2
1406,0,0
1406,2,2
1406,2,2
1406,2,2
1406,2,2
1406,2,2
663,2,2
663,2,2
663,2,2
663,2,2
663,2,2
663,2,2
663,2,2
663,2,2
663,2,2
663,2,2
663,2,2
663,0,0
1484,2,2
1484,2,1
1484,2,2
1484,2,2
1484,2,2
1484,2,2
1484,2,2
1484,2,2
1484,1,1
1484,2,2
1484,2,2
1484,2,2
1155,2,2
1155,2,2
1155,2,2
1155,2,2
1155,0,0
1155,2,2
1155,2,2
1155,2,2
1155,2,2
1155,2,2
1155,2,2
1155,2,2
1388,2,2
1388,1,1
1388,2,2
1388,2,2
1388,2,2
1388,2,2
1388,2,2
1388,2,2
1388,2,2
1388,2,2
1388,2,2
1388,2,2
68,2,2
68,2,2
68,2,2
68,2,2
68,2,2
68,2,2
68,2,2
68,2,2
68,2,2
68,2,2
68,2,2
68,2,2
958,2,2
958,2,1
958,2,2
958,2,2
958,2,2
958,2,2
958,2,2
958,2,2
958,2,2
958,2,2
958,2,2
958,0,2
777,2,2
777,2,2
777,2,2
777,2,2
777,2,2
777,2,2
777,2,2
777,2,2
777,2,2
777,2,2
777,2,2
777,2,2
256,2,2
256,2,2
256,2,2
256,2,2
256,2,2
256,2,2
256,2,2
256,2,2
256,2,2
256,2,2
256,2,2
256,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
1263,2,2
511,2,2
511,2,2
511,2,2
511,2,2
511,2,2
511,0,0
511,2,2
511,2,2
511,2,2
511,2,2
511,2,2
511,2,2
1456,2,2
1456,0,0
1456,2,2
1456,2,2
1456,2,2
1456,2,2
1456,2,2
1456,2,2
1456,2,2
1456,2,2
1456,2,2
1456,2,2
45,2,2
45,1,1
45,2,2
45,2,2
45,2,2
45,2,2
45,2,2
45,2,2
45,2,2
45,2,2
45,2,2
45,2,2
1003,2,2
1003,2,2
1003,2,2
1003,2,2
1003,2,2
1003,2,2
1003,2,2
1003,2,2
1003,2,2
1003,2,2
1003,2,2
1003,0,2
523,2,2
523,0,0
523,2,2
523,2,2
523,2,2
523,2,2
523,2,2
523,2,2
523,0,0
523,2,2
523,2,2
523,2,2
1226,2,2
1226,1,1
1226,2,2
1226,2,2
1226,2,2
1226,2,2
1226,2,2
1226,2,2
1226,2,2
1226,2,2
1226,2,2
1226,2,2
974,2,2
974,1,2
974,2,2
974,2,2
974,2,2
974,2,2
974,2,2
974,2,2
974,1,1
974,2,2
974,2,2
974,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1006,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1136,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
1248,2,2
437,2,2
437,2,2
437,2,2
437,2,2
437,2,2
437,2,2
437,2,2
437,2,2
437,2,2
437,2,2
437,2,2
437,2,2
996,2,2
996,0,0
996,2,2
996,0,0
996,2,2
996,2,2
996,2,2
996,2,0
996,2,2
996,2,2
996,2,2
996,2,2
1438,2,2
1438,0,0
1438,2,2
1438,2,2
1438,2,2
1438,2,2
1438,2,2
1438,2,2
1438,2,2
1438,2,2
1438,2,2
1438,2,2
384,2,2
384,1,1
384,2,2
384,2,2
384,2,2
384,2,2
384,2,2
384,2,2
384,2,2
384,2,2
384,2,2
384,2,2
428,2,2
428,2,2
428,2,2
428,2,2
428,2,2
428,2,2
428,1,2
428,2,2
428,2,2
428,2,2
428,2,2
428,2,2
342,2,2
342,2,2
342,2,2
342,2,2
342,2,2
342,2,2
342,2,2
342,2,2
342,2,2
342,2,2
342,2,2
342,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
1039,2,2
871,2,2
871,2,2
871,2,2
871,2,2
871,2,2
871,2,2
871,2,2
871,2,2
871,2,2
871,2,2
871,2,2
871,2,2
1310,2,2
1310,0,0
1310,2,2
1310,2,2
1310,2,2
1310,2,2
1310,2,2
1310,2,2
1310,2,2
1310,2,2
1310,2,2
1310,2,2
355,2,2
355,2,2
355,2,2
355,2,2
355,2,2
355,0,0
355,1,1
355,2,2
355,2,2
355,2,2
355,2,2
355,2,2
761,2,2
761,2,0
761,2,2
761,2,2
761,2,2
761,2,2
761,2,2
761,2,2
761,1,2
761,2,2
761,2,2
761,2,2
530,2,2
530,0,2
530,2,2
530,0,0
530,2,2
530,2,2
530,2,2
530,2,2
530,2,2
530,2,2
530,2,2
530,2,2
1365,2,2
1365,2,2
1365,2,2
1365,2,0
1365,2,2
1365,2,2
1365,1,1
1365,2,2
1365,2,2
1365,2,2
1365,2,2
1365,2,2
1288,2,2
1288,1,1
1288,2,2
1288,2,2
1288,2,2
1288,2,2
1288,2,2
1288,2,2
1288,2,2
1288,2,2
1288,2,2
1288,2,2
397,2,2
397,2,2
397,2,2
397,2,2
397,0,0
397,2,2
397,2,2
397,2,2
397,2,2
397,2,2
397,2,2
397,2,2
252,2,2
252,2,2
252,2,2
252,0,0
252,2,2
252,2,2
252,2,2
252,2,2
252,2,2
252,2,2
252,2,2
252,2,2
66,2,2
66,2,2
66,2,2
66,2,2
66,2,2
66,2,2
66,2,2
66,2,2
66,2,2
66,2,2
66,2,2
66,2,2
1279,2,2
1279,2,2
1279,2,2
1279,2,2
1279,2,2
1279,0,0
1279,2,2
1279,2,2
1279,2,2
1279,2,2
1279,2,2
1279,2,2
1378,2,2
1378,0,0
1378,2,2
1378,2,2
1378,2,2
1378,2,2
1378,2,2
1378,2,2
1378,2,2
1378,2,2
1378,2,2
1378,2,2
1425,2,2
1425,2,2
1425,2,2
1425,2,2
1425,2,2
1425,2,2
1425,1,1
1425,2,2
1425,2,2
1425,2,2
1425,2,2
1425,2,0
1085,2,2
1085,2,2
